,age,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
4986,matured,0.216289248,0.040938519,0.215924171,0.188815166,0.248151659,0.059336493,2.106436673,8.659839732,0.8765626,0.239778339,0.185023697,0.216289248,0.165103718,0.047713718,0.277456647,0.55275974,0,13.6875,13.6875,0.032890982,female
4988,old,0.211075043,0.050316459,0.216,0.184242424,0.249333333,0.065090909,2.030344208,8.998636873,0.914066547,0.361609062,0.278545455,0.211075043,0.147590069,0.047713718,0.279069767,1.415296053,0,6.75,6.75,0.100462963,female
4989,matured,0.205125983,0.056561669,0.21602649,0.159779249,0.256203091,0.096423841,1.739775447,6.961895028,0.91293686,0.355436967,0.275364238,0.205125983,0.126408455,0.047151277,0.271186441,0.93,0.140625,5.8359375,5.6953125,0.120479818,male
4990,matured,0.216763965,0.035493006,0.216037736,0.196226415,0.241886792,0.045660377,1.678235679,5.483481583,0.87644334,0.189763088,0.221698113,0.216763965,0.175258624,0.047105005,0.279069767,0.617281627,0,1.734375,1.734375,0.090810811,female
4991,young,0.203129741,0.050236341,0.216056504,0.177987051,0.240612125,0.062625074,2.560291715,11.91335648,0.908184394,0.404228119,0.23682166,0.203129741,0.131589234,0.047477745,0.279069767,1.647395833,0.140625,6.2578125,6.1171875,0.147416129,male
4992,young,0.200722455,0.052819219,0.216057092,0.17809099,0.236788582,0.058697591,1.739343308,6.086361262,0.901509664,0.354125766,0.235539697,0.200722455,0.119586479,0.048192771,0.277456647,0.404863911,0,1.265625,1.265625,0.11299435,male
4993,matured,0.216105359,0.038947969,0.216057692,0.200240385,0.23625,0.036009615,2.139212095,7.552235415,0.855408737,0.240545,0.212692308,0.216105359,0.137166582,0.047808765,0.275862069,0.782226563,0.140625,7.875,7.734375,0.057177033,female
4994,matured,0.190828537,0.068018196,0.216058394,0.131970803,0.251386861,0.119416058,1.927298395,6.333660463,0.910378787,0.474426586,0.238248175,0.190828537,0.144538795,0.047384008,0.279069767,1.675347222,0,11.3203125,11.3203125,0.078337907,male
4996,old,0.210556534,0.059838941,0.216094118,0.157898039,0.269019608,0.111121569,2.922977652,12.47258786,0.879593196,0.326382457,0.274290196,0.210556534,0.126412124,0.047477745,0.272727273,1.421234631,0,12,12,0.097621985,male
4997,matured,0.20667475,0.052655934,0.216108325,0.176369107,0.248686058,0.072316951,1.602122141,5.801330639,0.924576259,0.43857642,0.255145436,0.20667475,0.1391885,0.046966732,0.275862069,0.7890625,0.1171875,6.4921875,6.375,0.081980519,female
4998,matured,0.204329187,0.061759078,0.216114558,0.14821957,0.262892601,0.114673031,2.453424343,11.16690959,0.917378093,0.397487141,0.277059666,0.204329187,0.138586658,0.047524752,0.277456647,1.52186187,0,6.4921875,6.4921875,0.126420031,female
5001,matured,0.212489436,0.042885532,0.216128648,0.195783204,0.238308517,0.042525313,2.19923763,8.188527445,0.882878021,0.310729924,0.235640262,0.212489436,0.162611702,0.048048048,0.277456647,1.821124188,0,10.078125,10.078125,0.134597496,female
5002,matured,0.210112464,0.05263034,0.216130047,0.19439958,0.249459885,0.055060304,1.860485169,6.370199117,0.902190407,0.331056575,0.202034609,0.210112464,0.12238093,0.047151277,0.277456647,1.295344716,0,6.328125,6.328125,0.115700483,male
5004,matured,0.20617185,0.057526063,0.21613654,0.165523662,0.254367727,0.088844065,1.885117933,7.414853384,0.915544209,0.390433226,0.273700543,0.20617185,0.120890124,0.046920821,0.279069767,0.976827331,0.1875,6.6796875,6.4921875,0.080406958,male
5005,young,0.217095949,0.041840889,0.216191336,0.189025271,0.248032491,0.05900722,1.665541939,5.628021425,0.882987554,0.222013729,0.187256318,0.217095949,0.159903797,0.047058824,0.279069767,0.659018209,0,6.65625,6.65625,0.06726255,female
5006,matured,0.197985358,0.057364328,0.216191904,0.140489755,0.248795602,0.108305847,1.656063003,5.620725952,0.908343539,0.319245933,0.255652174,0.197985358,0.130937557,0.046966732,0.279069767,0.734228972,0,5.5546875,5.5546875,0.072740858,male
5009,old,0.200166695,0.059370879,0.216196319,0.137177914,0.251042945,0.113865031,2.713685964,13.46697782,0.892903915,0.332043026,0.134233129,0.200166695,0.120733534,0.046966732,0.271186441,1.4690625,0.140625,12,11.859375,0.078967286,male
5011,matured,0.192430514,0.062815303,0.216239052,0.126367852,0.244080371,0.117712519,1.827247568,6.772677434,0.917719596,0.403617309,0.118433797,0.192430514,0.127189145,0.047524752,0.279069767,0.73184419,0,6.8203125,6.8203125,0.070391309,male
5013,young,0.202668689,0.054060853,0.216244131,0.15971831,0.254037559,0.094319249,1.53339793,4.720286711,0.895355538,0.288789483,0.228403756,0.202668689,0.13049893,0.047808765,0.274285714,0.405868902,0,0.75,0.75,0.152027027,male
5018,young,0.207107364,0.048165477,0.216309013,0.19193133,0.241373391,0.04944206,2.152056237,7.645655502,0.904059269,0.382786938,0.220429185,0.207107364,0.126862938,0.047808765,0.279069767,0.818509615,0.1875,5.6015625,5.4140625,0.124592303,male
5019,young,0.212056524,0.042068311,0.216313725,0.189521569,0.241568627,0.052047059,1.964848965,7.996097226,0.89676885,0.295527762,0.213678431,0.212056524,0.14738067,0.04743083,0.279069767,1.398265797,0,11.71875,11.71875,0.096386364,female
5020,young,0.19876007,0.056968055,0.216335541,0.147417219,0.245077263,0.097660044,1.597481908,5.791766899,0.909783728,0.369278627,0.218807947,0.19876007,0.120410398,0.047808765,0.275862069,0.970214844,0,6.7734375,6.7734375,0.153904017,male
5021,matured,0.214722721,0.041921804,0.216339623,0.200490566,0.239584906,0.03909434,2.176359526,8.220623292,0.872621143,0.282233578,0.21,0.214722721,0.171574369,0.047151277,0.271186441,0.619203629,0,6.5390625,6.5390625,0.06955835,female
5022,matured,0.217306915,0.043179151,0.216347826,0.188521739,0.254608696,0.066086957,1.697023289,5.728836487,0.874469759,0.247957084,0.191652174,0.217306915,0.153014532,0.047666336,0.279069767,0.616753472,0,12.140625,12.140625,0.059504883,female
5023,matured,0.217764042,0.036063147,0.216347826,0.204173913,0.242086957,0.037913043,2.696798159,12.32387984,0.846766304,0.206320193,0.211478261,0.217764042,0.172812941,0.04719764,0.279069767,0.672334559,0,8.7890625,8.7890625,0.062748299,female
5024,old,0.196506575,0.065284666,0.216363636,0.147159091,0.245397727,0.098238636,1.937250085,7.006741468,0.929660014,0.568165485,0.220340909,0.196506575,0.133468297,0.048435923,0.277456647,1.11274858,0,8.71875,8.71875,0.131651503,male
5025,old,0.21600248,0.049192233,0.216375228,0.189981785,0.257176685,0.0671949,1.539897949,5.269899495,0.901277885,0.320812114,0.206302368,0.21600248,0.150540764,0.046966732,0.277456647,1.417584529,0,6.984375,6.984375,0.129892499,female
5026,matured,0.216611903,0.037592573,0.216389452,0.202190669,0.236267748,0.034077079,2.142167907,7.745460771,0.859749512,0.224943005,0.210425963,0.216611903,0.168630367,0.047105005,0.275862069,0.965013587,0,9.1640625,9.1640625,0.078818879,female
5027,matured,0.21631596,0.041031837,0.216395494,0.193266583,0.248110138,0.054843554,1.571805704,5.099811881,0.888953646,0.259470525,0.217797247,0.21631596,0.173360125,0.047105005,0.272727273,0.439333546,0,5.296875,5.296875,0.055899705,female
5028,matured,0.213077311,0.04406405,0.216410256,0.192649573,0.243418803,0.050769231,2.000432305,7.9154986,0.896581523,0.309935931,0.208205128,0.213077311,0.138928958,0.048096192,0.277456647,0.584852431,0,9.5625,9.5625,0.052479815,female
5029,matured,0.213827045,0.03509808,0.216437718,0.199161816,0.231757858,0.032596042,2.801853116,12.68934468,0.847434176,0.224345684,0.21774156,0.213827045,0.166598444,0.048144433,0.279069767,0.320772059,0,1.7109375,1.7109375,0.132990868,female
5031,matured,0.196879621,0.062067392,0.216450295,0.146291421,0.250512937,0.104221516,2.138135714,8.760243678,0.929610632,0.497753577,0.250894235,0.196879621,0.116548154,0.046966732,0.277456647,0.623766447,0,4.5234375,4.5234375,0.103191129,male
5032,matured,0.191370196,0.062032135,0.216453901,0.129905437,0.243758865,0.113853428,1.913715446,7.607607002,0.923192919,0.441376174,0.228037825,0.191370196,0.12623701,0.047571853,0.279069767,0.906684028,0,8.9765625,8.9765625,0.061306507,male
5033,matured,0.188403922,0.065834655,0.21646438,0.129287599,0.243430079,0.11414248,1.560262248,5.955473421,0.917948329,0.457721031,0.218311346,0.188403922,0.12895481,0.047856431,0.279069767,0.494912791,0,4.9921875,4.9921875,0.072166331,male
5035,young,0.194527254,0.058463741,0.21647517,0.137137293,0.240740019,0.103602726,1.563094292,4.961931621,0.909210336,0.411486573,0.217293087,0.194527254,0.128980571,0.048096192,0.279069767,0.914522059,0,3.703125,3.703125,0.15297603,male
5036,matured,0.203280115,0.06141881,0.216522255,0.143240356,0.26105638,0.117816024,2.571439073,11.33909762,0.91349974,0.368851588,0.263881306,0.203280115,0.107909764,0.047012733,0.279069767,0.740678267,0,4.828125,4.828125,0.097446962,male
5037,young,0.213746606,0.041296572,0.216522377,0.185502568,0.249391049,0.063888481,1.47106341,4.644054986,0.891111564,0.237413017,0.188378577,0.213746606,0.158681734,0.046920821,0.279069767,1.075399709,0,13.5234375,13.5234375,0.07013715,female
5039,young,0.206933887,0.060779452,0.216549968,0.156308084,0.262889879,0.106581795,2.236427762,8.350481539,0.902850681,0.383662854,0.264315722,0.206933887,0.133677149,0.048435923,0.277456647,0.824092742,0,14.6953125,14.6953125,0.032748538,male
5040,young,0.214814181,0.037285762,0.216555891,0.197945619,0.240241692,0.042296073,2.270372449,8.775636661,0.861985713,0.240461778,0.211762336,0.214814181,0.153859228,0.047666336,0.275862069,1.199835526,0,11.4375,11.4375,0.101221775,male
5042,matured,0.207431411,0.052067433,0.216585366,0.183902439,0.251463415,0.067560976,1.584587057,5.586881559,0.910776165,0.313509351,0.196585366,0.207431411,0.118198485,0.047105005,0.274285714,0.587449597,0,4.6171875,4.6171875,0.102469242,male
5043,young,0.212699048,0.03971202,0.216586178,0.20376353,0.233605329,0.029841799,2.752395282,11.62847567,0.850673184,0.265687322,0.206561199,0.212699048,0.157548341,0.047058824,0.279069767,1.735659247,0,9.515625,9.515625,0.131339763,female
5044,young,0.20444559,0.045949692,0.216597881,0.173653095,0.240490798,0.066837702,1.762523167,5.909457617,0.902928928,0.340837981,0.237836029,0.20444559,0.140706332,0.047012733,0.274285714,0.839222301,0,6.5859375,6.5859375,0.094578187,male
5045,matured,0.209058778,0.046146159,0.216625514,0.193119342,0.232296296,0.039176955,2.432822837,9.778213054,0.892067727,0.363536541,0.222847737,0.209058778,0.176212775,0.047244094,0.272727273,0.878289474,0,4.359375,4.359375,0.132903226,male
5046,matured,0.199459565,0.061676205,0.216635236,0.138401985,0.252903226,0.114501241,2.404551367,10.93547585,0.924232752,0.430782054,0.250679901,0.199459565,0.122728315,0.04719764,0.279069767,0.952484631,0,4.40625,4.40625,0.167804095,male
5047,old,0.221526792,0.045294961,0.2166409,0.19243851,0.262881237,0.070442727,2.310033114,9.574536834,0.876732696,0.247502193,0.279016163,0.221526792,0.156237724,0.047337278,0.277456647,0.913125,0.140625,5.7421875,5.6015625,0.082845188,female
5048,old,0.204346669,0.055441318,0.216654804,0.162135231,0.247117438,0.084982206,2.166522595,8.776626661,0.909319457,0.380568791,0.236725979,0.204346669,0.122990435,0.047012733,0.277456647,1.037158613,0,7.078125,7.078125,0.07680361,male
5051,young,0.193245965,0.063541716,0.216751624,0.141189405,0.244037981,0.102848576,1.874854079,7.584638884,0.937109825,0.547145258,0.23802099,0.193245965,0.133065555,0.046966732,0.275862069,1.385602679,0.3046875,6.3515625,6.046875,0.139283197,male
5052,young,0.209962325,0.04119702,0.216774194,0.197940975,0.231763898,0.033822924,2.158681166,7.256932079,0.86928949,0.285868343,0.220041181,0.209962325,0.172840333,0.048096192,0.275862069,1.406594669,0,9.5859375,9.5859375,0.079614914,female
5053,matured,0.214015234,0.038587621,0.216811329,0.194170854,0.238684331,0.044513476,1.82895465,6.102043768,0.879712857,0.2412991,0.19506624,0.214015234,0.153420482,0.04719764,0.274285714,1.175632156,0,6.7734375,6.7734375,0.104027682,female
5054,matured,0.218801387,0.041049105,0.216827997,0.192643336,0.249143708,0.056500372,1.577012954,4.627790406,0.875863469,0.224587353,0.270618019,0.218801387,0.167913984,0.047012733,0.279069767,0.463183594,0,4.9453125,4.9453125,0.0590794,female
5056,young,0.19652387,0.059653519,0.216869159,0.131495327,0.242383178,0.11088785,1.97362136,7.367268482,0.900416316,0.351275045,0.214742991,0.19652387,0.11519108,0.047952048,0.271186441,1.151826054,0,6.234375,6.234375,0.08636456,male
5057,matured,0.214771882,0.045190716,0.216898396,0.193582888,0.246417112,0.052834225,1.787332408,6.166803721,0.888963727,0.306686209,0.212192513,0.214771882,0.145699189,0.047105005,0.277456647,0.420703125,0,1.8515625,1.8515625,0.14137761,female
5058,matured,0.203178664,0.066662571,0.216899796,0.168229039,0.258699387,0.090470348,2.011493731,7.135948082,0.930619868,0.537574726,0.264997955,0.203178664,0.135793225,0.047058824,0.277456647,1.838990066,0,12,12,0.16156684,male
5060,young,0.206278083,0.046539445,0.21692877,0.191156337,0.230915819,0.039759482,2.824301188,13.69653898,0.891955287,0.344579664,0.222497687,0.206278083,0.167022887,0.048582996,0.279069767,1.265625,0.0234375,7.5703125,7.546875,0.126132543,female
5061,young,0.187968693,0.062776157,0.216932515,0.12809816,0.239509202,0.111411043,2.422897316,9.599725807,0.890190405,0.375082113,0.238282209,0.187968693,0.114729386,0.047477745,0.275862069,0.759735577,0,8.3203125,8.3203125,0.077691958,male
5063,matured,0.211759798,0.039838521,0.216936937,0.193264033,0.237699238,0.044435204,2.203019603,8.606651284,0.886072347,0.284961978,0.210533611,0.211759798,0.156194685,0.047666336,0.279069767,1.790564904,0,11.53125,11.53125,0.071251129,female
5066,young,0.200633824,0.0645036,0.217,0.141814815,0.261851852,0.120037037,2.065080255,7.095999753,0.889513776,0.364256726,0.128333333,0.200633824,0.132665106,0.048144433,0.277456647,0.58693484,0,4.0546875,4.0546875,0.089726747,male
5067,matured,0.21555622,0.043267014,0.217019681,0.184742268,0.249559513,0.064817245,2.835423958,15.85025209,0.870531787,0.243467368,0.18316776,0.21555622,0.158827043,0.047058824,0.275862069,0.443080357,0,1.8046875,1.8046875,0.160822511,female
5068,matured,0.186522351,0.069847993,0.217059987,0.131417271,0.244561635,0.113144364,1.808254006,6.402914224,0.935727977,0.578042758,0.230903098,0.186522351,0.12822806,0.047105005,0.272727273,1.037615741,0.046875,5.53125,5.484375,0.117633828,male
5069,young,0.212378743,0.046325393,0.217069701,0.191446183,0.238975818,0.047529635,1.845068946,6.297790554,0.897403332,0.329170547,0.221849218,0.212378743,0.17496023,0.047058824,0.279069767,1.970388986,0.1640625,13.3125,13.1484375,0.102853351,male
5070,matured,0.204139229,0.052306815,0.217087168,0.190254467,0.24012994,0.049875474,3.259663756,16.73337098,0.895912775,0.374481676,0.215268002,0.204139229,0.107384906,0.04743083,0.271186441,0.953348214,0,5.859375,5.859375,0.092470588,male
5071,matured,0.198729771,0.06060163,0.217101449,0.141127214,0.255426731,0.114299517,1.583291753,5.695540054,0.914139953,0.360535689,0.276618357,0.198729771,0.128653702,0.048096192,0.279069767,0.658030063,0,4.3125,4.3125,0.108695652,male
5074,matured,0.212925533,0.047922348,0.217132075,0.189396226,0.244867925,0.055471698,1.63854598,5.280627963,0.896753653,0.349655478,0.208150943,0.212925533,0.156516875,0.04729064,0.277456647,0.576842351,0,4.7109375,4.7109375,0.106530838,female
5075,matured,0.201162262,0.05652478,0.217151079,0.148258993,0.248776978,0.100517986,1.284001565,4.294227701,0.922184992,0.382919174,0.258244604,0.201162262,0.120323231,0.047105005,0.279069767,1.075,0,5.8828125,5.8828125,0.11463238,male
5076,matured,0.220484971,0.038758678,0.217153773,0.200840497,0.249245463,0.048404967,2.234794776,8.68947737,0.863668082,0.214373625,0.217421203,0.220484971,0.147932777,0.047808765,0.279069767,0.404194079,0,1.875,1.875,0.124330357,female
5077,old,0.200334466,0.057180891,0.21718543,0.14602649,0.242682119,0.096655629,1.397957016,4.920571404,0.914893648,0.342786056,0.225066225,0.200334466,0.11050069,0.048289738,0.271186441,0.386558219,0.09375,2.625,2.53125,0.093375065,male
5078,old,0.194782242,0.060194097,0.217186312,0.155259823,0.235285171,0.080025349,2.766730562,14.26673391,0.930532391,0.529524776,0.225880862,0.194782242,0.119069191,0.047012733,0.277456647,1.156613372,0.2109375,7.0546875,6.84375,0.115381363,male
5079,matured,0.205241858,0.053676791,0.21722063,0.160057307,0.252922636,0.09286533,1.511533264,5.593362154,0.914489131,0.358703465,0.261146132,0.205241858,0.134483894,0.047244094,0.275862069,1.249348958,0,9.8671875,9.8671875,0.094944967,male
5080,young,0.209345566,0.049938289,0.217258177,0.196214335,0.240640223,0.044425887,1.853655544,5.961303399,0.894715245,0.381007415,0.215699374,0.209345566,0.169833468,0.048096192,0.277456647,1.365792411,0,13.3828125,13.3828125,0.079223892,female
5081,matured,0.214208736,0.047523303,0.217277599,0.191468382,0.250589496,0.059121115,1.669894509,5.209279481,0.891713899,0.344022571,0.210975348,0.214208736,0.163559366,0.046966732,0.279069767,0.66078629,0,6.9375,6.9375,0.074965051,female
5082,young,0.190376798,0.065383445,0.21728,0.12964,0.24948,0.11984,1.483769319,4.454389965,0.911625293,0.441969406,0.23212,0.190376798,0.130290961,0.047384008,0.274285714,1.556408898,0,10.359375,10.359375,0.099917729,male
5083,young,0.206929119,0.055916767,0.217316531,0.197183099,0.239318013,0.042134915,2.107002723,7.323380042,0.894371571,0.408834571,0.219392142,0.206929119,0.167056007,0.04719764,0.277456647,1.361799569,0.0234375,13.5703125,13.546875,0.095447534,female
5084,matured,0.199198089,0.053899433,0.217317422,0.149823389,0.23602864,0.086205251,2.310296195,9.641078817,0.904539384,0.315108038,0.219455847,0.199198089,0.12333341,0.047012733,0.277456647,0.798097826,0,5.0625,5.0625,0.074074074,male
5086,old,0.215516786,0.04180107,0.217344362,0.196987375,0.243796256,0.046808881,2.04205836,8.054481465,0.89225736,0.27257906,0.197840662,0.215516786,0.16773681,0.047337278,0.275862069,1.021875,0,6.3046875,6.3046875,0.08960061,female
